TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20130201132451,75,4,34,10,0,8,-1,0,0,0,0
20130201132454,85,4,56,3,0,3,-1,60,0,0,0
20130201132454,70,4,56,3,0,4,-1,0,0,0,0
20130201132503,85,4,43,2,0,3,-1,60,0,0,0
20130201132514,85,4,41,31,0,6,-1,60,0,0,0
20130201132524,78,4,47,15,0,5,-1,0,0,0,0
20130201132524,85,4,48,15,0,6,-1,60,0,0,0
20130201132534,75,3,56,-1,0,2,-1,0,0,0,-1
20130201132534,79,3,56,-1,0,3,-1,0,0,0,-1
20130201132534,80,3,56,-1,0,4,-1,60,0,0,-1
20130202130611,85,4,33,4,0,3,-1,60,0,0,0
20130202130652,72,4,44,5,0,2,-1,0,0,0,0
20130202130795,85,4,33,5,0,2,-1,0,0,0,0
20130202130795,85,4,34,5,0,3,-1,60,0,0,0
20130202130804,80,3,39,-1,0,5,-1,60,0,0,-1
20130202130971,80,4,20,10,1,2,2,0,0,0,0
20130202130975,79,4,33,1,0,4,-1,0,0,0,0
20130202131020,80,4,43,2,0,5,-1,60,0,0,0
20130202131066,85,4,44,4,0,3,-1,60,0,0,0
20130202131066,80,4,56,2,0,4,-1,0,0,0,0
20130202131066,57,3,20,-1,1,2,2,0,0,0,-1
20130202131157,85,1,49,-1,0,2,-1,60,0,0,-1
20130202131208,72,4,43,5,0,2,-1,0,0,0,0
20130202131208,36,1,43,-1,0,3,-1,0,0,0,-1
20130202131418,85,4,47,2,0,7,-1,60,0,0,0
20130202131418,85,3,48,-1,0,8,-1,60,0,0,-1
20130202131452,80,1,34,-1,0,4,-1,60,0,0,-1
20130202131452,77,1,39,-1,0,5,-1,0,0,0,-1
20130202131455,71,4,35,10,0,2,-1,0,0,0,0
20130202131455,68,4,56,2,0,3,-1,0,0,0,0
20130202131502,80,4,33,27,0,2,-1,60,0,0,0
20130202131529,85,4,38,2,0,2,-1,60,0,0,0
20130202131688,85,4,20,3,1,2,2,0,0,0,42
20130202131690,80,4,39,4,0,3,-1,60,0,0,0
20130202131870,85,1,49,-1,0,5,-1,60,0,0,-1
20130202131870,77,1,42,-1,0,6,-1,0,0,0,-1
20130202131914,79,4,48,5,0,4,-1,0,0,0,0
20130202131939,85,4,40,3,0,4,-1,60,0,0,0
20130202132098,85,4,33,2,0,4,-1,60,0,0,0
20130202132206,85,4,33,15,0,3,-1,60,0,0,0
20130202132206,80,1,39,-1,0,4,-1,60,0,0,-1
20130202132206,85,4,40,2,0,5,-1,60,0,0,0
20130211120017,63,4,39,13,0,6,-1,0,0,0,0
20130211120017,67,3,40,-1,0,7,-1,0,0,0,-1
20130212120050,72,4,33,12,0,6,-1,0,0,0,0
20130212120050,76,4,34,6,0,7,-1,0,0,0,0
20130212120903,62,4,33,10,0,4,-1,0,0,0,0
20130212120956,75,4,20,4,1,2,2,0,0,0,0
20130212121074,85,3,39,-1,0,8,-1,60,0,0,-1
20130212121380,85,4,39,15,0,3,-1,60,0,0,0
20130212121775,80,4,33,2,0,4,-1,60,0,0,0
20130212121872,80,4,48,2,0,4,-1,60,0,0,0
20130212121884,70,1,56,-1,0,5,-1,0,0,0,-1
20130212121884,70,1,56,-1,0,6,-1,0,0,0,-1
20130212121884,70,1,56,-1,0,7,-1,0,0,0,-1
20130212121884,70,1,56,-1,0,8,-1,0,0,0,-1
20130212121884,70,1,56,-1,0,9,-1,0,0,0,-1
20130212122113,76,4,49,4,0,3,-1,0,0,0,0
20130212122360,80,4,33,3,0,6,-1,60,0,0,0
20130212122436,62,4,33,3,0,5,-1,0,0,0,0
20130301130069,58,4,33,5,0,5,-1,0,0,0,0
20130301130602,76,4,39,3,0,2,-1,0,0,0,0
20130301130779,85,1,40,-1,0,3,-1,60,0,0,-1
20130301130794,63,4,43,4,0,2,-1,0,0,0,0
20130301130794,85,4,39,10,0,3,-1,0,0,0,0
20130301130794,80,4,33,6,0,4,-1,60,0,0,0
20130301130823,72,4,47,2,0,5,-1,0,0,0,0
20130301130823,80,4,48,2,0,6,-1,0,0,0,0
20130301130823,76,4,47,2,0,7,-1,0,0,0,0
20130301130989,68,2,33,-1,0,5,-1,0,0,0,-1
20130301131085,85,4,47,2,0,4,-1,60,0,0,0
20130301131446,85,4,24,8,1,2,2,0,0,0,0
20130301131451,76,3,33,-1,0,4,-1,0,0,0,-1
20130301131484,85,4,41,2,0,2,-1,60,0,0,0
20130301131484,85,2,41,-1,0,3,-1,60,0,0,-1
20130301131484,85,2,42,-1,0,4,-1,60,0,0,-1
20130301131537,85,3,33,-1,0,3,-1,0,0,0,-1
20130301131537,85,3,34,-1,0,4,-1,60,0,0,-1
20130301131594,85,4,44,5,0,5,-1,60,0,0,0
20130301131693,60,4,34,5,0,4,-1,0,0,0,0
20130301131832,80,3,33,-1,0,5,-1,60,0,0,-1
20130301131832,80,3,34,-1,0,6,-1,60,0,0,-1
20130301131834,67,4,39,3,0,5,-1,0,0,0,0
20130301131834,71,4,40,3,0,6,-1,0,0,0,0
20130301131946,80,4,24,20,1,3,3,0,0,0,0
20130301132228,85,2,44,-1,0,3,-1,60,0,0,-1
20130301132261,85,2,48,-1,0,4,-1,60,0,0,-1
20130301132315,73,4,43,2,0,3,-1,0,0,0,0
20130301132353,78,4,34,2,0,2,-1,0,0,0,0
20130301132391,85,4,39,10,0,3,-1,60,0,0,0
20130301132391,85,4,40,10,0,4,-1,0,0,0,0
20130301132400,85,1,20,-1,1,2,2,0,0,0,-1
20130301132462,73,4,33,6,0,5,-1,0,0,0,0
20130301132505,72,4,26,7,1,2,2,0,0,0,0
20130302130006,80,3,24,-1,1,3,3,0,0,0,-1
20130302130032,71,4,33,3,0,2,-1,0,0,0,0
20130302130037,70,2,38,-1,0,2,-1,0,0,0,-1
20130302130098,67,4,56,2,0,2,-1,0,42,0,42
20130302130098,78,4,56,2,0,3,-1,0,42,0,42
20130302130136,85,1,44,-1,0,6,-1,61,0,0,-1
20130302130159,80,4,33,4,0,3,-1,60,0,0,0
20130302130500,78,1,47,-1,0,3,-1,0,0,0,-1
20130302130516,85,1,38,-1,0,3,-1,60,0,0,-1
20130302130519,85,4,33,10,0,3,-1,60,0,0,0
20130302130519,85,4,39,10,0,4,-1,60,0,0,0
20130302130526,62,4,49,2,0,5,-1,0,0,0,0
20130302130526,85,4,43,2,0,6,-1,0,0,0,0
20130302130529,78,3,44,-1,0,2,-1,0,0,0,-1
20130302130529,60,1,43,-1,0,3,-1,0,0,0,-1
20130302130529,70,2,43,-1,0,4,-1,0,0,0,-1
20130302130556,85,4,39,10,0,3,-1,60,0,0,0
20130302130573,78,4,33,2,0,3,-1,0,0,0,0
20130302130573,78,4,39,5,0,4,-1,0,0,0,0
20130302130630,66,4,33,3,0,7,-1,0,0,0,0
20130302130638,80,4,47,5,0,3,-1,0,0,0,0
20130302130642,85,4,44,6,0,2,-1,60,0,0,0
20130302130645,85,3,48,-1,0,4,-1,60,0,0,-1
20130302130648,85,3,43,-1,0,3,-1,60,0,0,-1
20130302130648,85,4,43,3,0,4,-1,60,0,0,0
20130302130648,85,4,24,2,1,2,2,0,0,0,0
20130302130669,85,4,33,15,0,2,-1,60,0,0,0
20130302130669,75,4,56,11,0,3,-1,0,0,0,0
20130302130669,85,4,56,11,0,4,-1,0,0,0,0
20130302130669,68,4,56,11,0,5,-1,0,0,0,0
20130302130669,85,4,56,11,0,6,-1,60,0,0,0
20130302130714,64,4,40,4,0,5,-1,0,0,0,0
20130302130727,75,4,44,3,0,5,-1,0,0,0,0
20130302130810,79,4,33,12,0,6,-1,0,0,0,0
20130302130810,80,4,34,6,0,7,-1,0,0,0,0
20130302130814,85,4,33,15,0,3,-1,60,0,0,0
20130302130822,85,2,47,-1,0,5,-1,0,0,0,-1
20130302130822,80,1,49,-1,0,6,-1,60,0,0,-1
20130302130844,85,4,41,2,0,3,-1,60,0,0,0
20130302130844,85,4,44,10,0,4,-1,60,0,0,0
20130302130857,80,1,44,-1,0,2,-1,60,0,0,-1
20130302130877,68,3,33,-1,0,3,-1,0,0,0,-1
20130302130893,85,1,34,-1,0,5,-1,60,0,0,-1
20130302130948,76,4,33,5,0,4,-1,0,0,0,0
20130302130952,70,3,33,-1,0,5,-1,0,0,0,-1
20130302130984,85,3,41,-1,0,2,-1,60,0,0,-1
20130302130989,85,4,33,20,0,3,-1,60,0,0,0
20130302130989,80,4,41,20,0,4,-1,60,0,0,0
20130302131002,85,4,43,3,0,3,-1,0,0,0,0
20130302131002,80,2,43,-1,0,4,-1,0,0,0,-1
20130302131002,80,2,43,-1,0,5,-1,60,0,0,-1
20130302131002,75,1,43,-1,0,6,-1,0,42,0,-1
20130302131009,57,4,33,10,0,4,-1,0,0,0,0
20130302131078,76,1,39,-1,0,4,-1,0,0,0,-1
20130302131080,75,1,44,-1,0,2,-1,0,0,0,-1
20130302131083,56,4,33,2,0,7,-1,0,0,0,0
20130302131083,72,4,34,2,0,8,-1,0,0,0,0
20130302131094,85,4,47,15,0,3,-1,60,0,0,0
20130302131106,77,3,33,-1,0,2,-1,0,0,0,-1
20130302131106,79,4,34,3,0,3,-1,0,0,0,0
20130302131111,85,4,33,5,0,3,-1,60,0,0,0
20130302131122,85,2,41,-1,0,2,-1,60,0,0,-1
20130302131138,85,3,43,-1,0,2,-1,60,0,0,-1
20130302131139,80,4,33,5,0,3,-1,60,0,0,0
20130302131139,85,4,34,5,0,4,-1,60,0,0,0
20130302131169,85,4,34,20,0,5,-1,60,0,0,0
20130302131169,85,4,33,20,0,6,-1,60,0,0,0
20130302131183,59,4,33,2,0,5,-1,0,0,0,0
20130302131183,59,4,34,2,0,6,-1,0,0,0,0
20130302131202,80,3,33,-1,0,3,-1,60,0,0,-1
20130302131227,75,3,34,-1,0,3,-1,0,0,0,-1
20130302131265,68,4,33,10,0,5,-1,0,0,0,0
20130302131265,73,4,34,10,0,6,-1,0,0,0,0
20130302131305,79,1,33,-1,0,2,-1,0,0,0,-1
20130302131326,80,4,56,3,0,6,-1,0,0,0,0
20130302131338,62,1,33,-1,0,3,-1,0,0,0,-1
20130302131345,75,4,43,2,0,2,-1,0,0,0,0
20130302131350,64,3,33,-1,0,7,-1,0,0,0,-1
20130302131363,59,1,33,-1,0,5,-1,0,0,0,-1
20130302131384,80,1,33,-1,0,4,-1,60,0,0,-1
20130302131392,72,4,33,11,0,6,-1,0,0,0,0
20130302131412,85,4,33,2,0,2,-1,60,0,0,0
20130302131414,72,3,43,-1,0,3,-1,0,0,0,-1
20130302131414,65,4,43,5,0,4,-1,0,0,0,0
20130302131420,85,1,47,-1,0,6,-1,60,0,0,-1
20130302131437,85,2,43,-1,0,2,-1,60,0,0,-1
20130302131442,80,1,43,-1,0,3,-1,60,0,0,-1
20130302131448,85,4,33,11,0,3,-1,60,0,0,0
20130302131459,53,4,20,5,1,2,2,0,0,0,0
20130302131471,69,1,47,-1,0,5,-1,0,0,0,-1
20130302131483,80,4,33,6,0,2,-1,60,0,0,0
20130302131483,85,4,34,8,0,3,-1,60,0,0,0
20130302131489,85,2,44,-1,0,2,-1,60,0,0,-1
20130302131492,75,4,56,3,0,2,-1,0,0,0,0
20130302131492,75,4,56,3,0,3,-1,0,0,0,0
20130302131493,85,4,33,10,0,2,-1,60,0,0,0
20130302131493,65,1,37,-1,0,3,-1,0,0,0,-1
20130302131498,64,2,33,-1,0,5,-1,0,0,0,-1
20130302131498,72,2,34,-1,0,6,-1,0,0,0,-1
20130302131498,80,4,44,2,0,7,-1,61,0,0,0
20130302131498,74,4,44,2,0,8,-1,42,0,0,0
20130302131498,80,1,43,-1,0,9,-1,60,0,0,-1
20130302131506,78,4,33,10,0,4,-1,0,0,0,0
20130302131515,85,3,48,-1,0,6,-1,60,0,0,-1
20130302131532,57,2,20,-1,1,2,2,0,0,0,-1
20130302131540,80,4,38,2,0,3,-1,60,0,0,0
20130302131557,70,4,33,2,0,4,-1,0,0,0,0
20130302131573,85,4,39,1,0,3,-1,60,0,0,0
20130302131587,78,4,33,5,0,5,-1,0,0,0,0
20130302131587,85,4,34,5,0,6,-1,0,0,0,0
20130302131591,80,2,38,-1,0,3,-1,0,0,0,-1
20130302131612,76,4,39,4,0,5,-1,0,0,0,0
20130302131612,80,4,40,4,0,6,-1,60,0,0,0
20130302131615,80,4,47,5,0,4,-1,60,0,0,0
20130302131625,85,1,47,-1,0,5,-1,60,0,0,-1
20130302131634,68,4,39,4,0,3,-1,0,0,0,0
20130302131658,85,4,33,3,0,2,-1,0,0,0,0
20130302131665,85,4,33,2,0,2,-1,60,0,0,0
20130302131667,85,4,33,5,0,2,-1,60,0,0,0
20130302131683,78,2,33,-1,0,6,-1,0,0,0,-1
20130302131683,78,2,34,-1,0,7,-1,0,0,0,-1
20130302131716,85,4,34,3,0,3,-1,60,0,0,0
20130302131722,80,4,43,5,0,3,-1,0,0,0,0
20130302131738,80,4,44,3,0,5,-1,60,0,0,0
20130302131738,85,4,43,4,0,6,-1,60,0,0,0
20130302131757,78,1,43,-1,0,3,-1,0,0,0,-1
20130302131773,50,4,41,3,0,4,-1,0,0,0,0
20130302131803,80,4,33,2,0,2,-1,60,0,0,0
20130302131803,85,1,34,-1,0,3,-1,60,0,0,-1
20130302131806,85,4,33,8,0,3,-1,60,0,0,0
20130302131807,85,4,47,6,0,4,-1,60,0,0,0
20130302131834,62,4,34,5,0,9,-1,0,0,0,0
20130302131856,65,4,44,2,0,3,-1,0,0,0,0
20130302131856,65,4,44,2,0,4,-1,0,0,0,0
20130302131856,65,4,44,2,0,5,-1,0,0,0,0
20130302131856,65,4,44,2,0,6,-1,0,0,0,0
20130302131856,80,4,24,2,1,2,2,0,42,0,42
20130302131896,80,4,48,10,0,5,-1,60,0,0,0
20130302131916,73,4,34,7,0,4,-1,0,0,0,0
20130302131926,73,4,34,2,0,5,-1,0,0,0,0
20130302131951,80,4,39,4,0,5,-1,60,0,0,0
20130302131959,63,4,40,2,0,6,-1,0,0,0,0
20130302131967,85,2,37,-1,0,2,-1,60,0,0,-1
20130302131971,85,1,43,-1,0,3,-1,60,0,0,-1
20130302131991,78,4,33,2,0,3,-1,0,0,0,42
20130302131995,78,4,33,6,0,3,-1,0,0,0,0
20130302132038,80,1,56,-1,0,2,-1,0,0,0,-1
20130302132063,75,1,26,-1,1,4,4,0,0,0,-1
20130302132066,55,4,33,12,0,4,-1,0,0,0,0
20130302132066,63,4,39,2,0,5,-1,0,0,0,0
20130302132066,67,4,40,2,0,6,-1,0,0,0,0
20130302132069,85,1,47,-1,0,2,-1,60,0,0,-1
20130302132087,56,4,33,2,0,2,-1,0,0,0,0
20130302132087,50,4,43,4,0,3,-1,0,0,0,0
20130302132105,80,4,38,4,0,2,-1,60,0,0,0
20130302132105,85,4,43,4,0,3,-1,60,0,0,0
20130302132124,80,4,43,5,0,4,-1,0,0,0,0
20130302132140,80,4,24,6,1,2,2,0,0,0,0
20130302132148,70,4,43,7,0,2,-1,0,0,0,0
20130302132148,68,4,43,7,0,3,-1,0,0,0,0
20130302132148,68,4,43,7,0,4,-1,0,0,0,0
20130302132149,64,3,24,-1,1,2,2,0,0,0,-1
20130302132168,68,4,33,3,0,3,-1,0,0,0,0
20130302132168,78,4,34,5,0,4,-1,0,0,0,0
20130302132180,61,4,34,2,0,3,-1,0,0,0,0
20130302132180,62,4,48,2,0,4,-1,0,0,0,0
20130302132200,80,1,49,-1,0,3,-1,0,0,0,-1
20130302132208,66,1,33,-1,0,5,-1,0,0,0,-1
20130302132220,73,1,34,-1,0,3,-1,0,0,0,-1
20130302132221,85,4,44,2,0,3,-1,61,0,0,42
20130302132238,66,1,26,-1,1,4,4,0,0,0,-1
20130302132239,85,4,44,30,0,3,-1,60,0,0,0
20130302132239,85,4,44,5,0,4,-1,60,0,0,0
20130302132250,75,4,47,3,0,3,-1,0,0,0,0
20130302132298,85,1,41,-1,0,4,-1,60,0,0,-1
20130302132301,57,4,26,2,1,2,2,0,0,0,0
20130302132324,68,4,43,3,0,3,-1,0,0,0,0
20130302132324,80,1,43,-1,0,4,-1,60,0,0,-1
20130302132345,67,4,33,15,0,7,-1,0,0,0,0
20130302132386,85,2,47,-1,0,2,-1,60,0,0,-1
20130302132386,72,4,56,2,0,3,-1,0,0,0,0
20130302132386,80,4,56,2,0,4,-1,0,0,0,0
20130302132386,85,4,56,2,0,5,-1,0,0,0,0
20130302132391,80,1,40,-1,0,3,-1,60,0,0,-1
20130302132399,68,1,56,-1,0,3,-1,0,0,0,-1
20130302132399,65,4,56,3,0,4,-1,0,0,0,0
20130302132399,70,1,56,-1,0,5,-1,0,0,0,-1
20130302132399,50,1,56,-1,0,6,-1,0,0,0,-1
20130302132399,70,1,56,-1,0,7,-1,0,0,0,-1
20130302132408,85,2,44,-1,0,2,-1,60,0,0,-1
20130302132424,74,4,24,8,1,6,6,0,0,0,0
20130302132431,72,4,43,4,0,3,-1,0,0,0,0
20130302132435,71,4,34,6,0,4,-1,0,0,0,0
20130302132525,85,4,47,2,0,3,-1,60,0,0,0
20130303130539,80,4,43,10,0,3,-1,0,0,0,0
20130303130575,66,4,21,25,1,2,2,0,0,0,0
20130303130577,78,4,33,1,0,3,-1,0,0,0,0
20130303130579,67,1,33,-1,0,4,-1,0,0,0,-1
20130303130579,64,1,34,-1,0,5,-1,0,0,0,-1
20130303130669,75,1,33,-1,0,5,-1,0,0,0,-1
20130303130736,69,4,20,10,1,2,2,0,0,0,0
20130303130764,78,1,34,-1,0,4,-1,0,0,0,-1
20130303130807,65,4,20,20,1,2,2,0,0,0,0
20130303130808,85,4,44,10,0,3,-1,60,0,0,0
20130303130808,85,4,44,5,0,4,-1,60,0,0,0
20130303130808,85,4,44,4,0,5,-1,60,0,0,0
20130303130820,80,4,33,2,0,5,-1,60,0,0,0
20130303130999,80,4,56,6,0,3,-1,60,0,0,0
20130303131081,56,2,47,-1,0,5,-1,0,42,0,-1
20130303131091,71,3,43,-1,0,6,-1,42,0,0,-1
20130303131091,85,3,43,-1,0,7,-1,61,0,0,-1
20130303131091,64,3,43,-1,0,8,-1,42,0,0,-1
20130303131091,69,3,43,-1,0,9,-1,42,0,0,-1
20130303131091,85,3,43,-1,0,10,-1,61,0,0,-1
20130303131204,80,4,33,3,0,5,-1,60,0,0,0
20130303131204,58,3,43,-1,0,6,-1,0,0,0,-1
20130303131204,64,3,43,-1,0,7,-1,0,0,0,-1
20130303131294,55,4,33,2,0,5,-1,0,0,0,0
20130303131319,78,2,43,-1,0,2,-1,0,0,0,-1
20130303131319,80,2,43,-1,0,3,-1,0,0,0,-1
20130303131348,68,3,38,-1,0,3,-1,0,0,0,-1
20130303131383,75,4,44,5,0,2,-1,0,0,0,0
20130303131383,85,4,44,5,0,3,-1,60,0,0,0
20130303131394,70,4,41,2,0,4,-1,0,0,0,0
20130303131608,77,4,33,20,0,2,-1,0,0,0,0
20130303131608,80,4,34,20,0,3,-1,0,0,0,0
20130303131630,85,3,24,-1,1,4,4,0,0,0,-1
20130303131630,85,3,24,-1,1,5,5,0,0,0,-1
20130303131877,68,4,48,3,0,5,-1,0,0,0,0
20130303131877,70,2,44,-1,0,6,-1,0,0,0,-1
20130303131977,80,1,56,-1,0,4,-1,60,0,0,-1
20130303131977,72,1,56,-1,0,5,-1,0,0,0,-1
20130303131977,85,1,56,-1,0,6,-1,60,0,0,-1
20130303131977,73,1,56,-1,0,7,-1,0,0,0,-1
20130303131977,85,1,56,-1,0,8,-1,60,0,0,-1
20130303131995,73,1,20,-1,1,2,2,0,0,0,-1
20130303132028,85,4,47,4,0,4,-1,60,0,0,0
20130303132206,72,1,43,-1,0,3,-1,0,0,0,-1
20130303132251,72,2,20,-1,1,2,2,0,0,0,-1
20130303132306,85,4,26,22,1,3,3,0,0,0,0
20130401131498,69,4,33,2,0,3,-1,0,0,0,0
20130401132273,68,4,56,2,0,2,-1,0,0,0,0
20130402130089,62,4,20,4,1,2,2,0,0,0,0
20130402130521,85,4,40,2,0,4,-1,60,0,0,0
20130402130813,80,4,34,3,0,3,-1,60,0,0,0
20130402130900,47,4,38,24,0,3,-1,0,0,0,0
20130402130904,85,1,56,-1,0,3,-1,60,0,0,-1
20130402130944,75,2,40,-1,0,5,-1,0,0,0,-1
20130402130947,78,2,48,-1,0,4,-1,0,0,0,-1
20130402130947,85,3,49,-1,0,5,-1,60,0,0,-1
20130402130983,70,4,33,6,0,5,-1,0,0,0,0
20130402131048,78,1,47,-1,0,3,-1,0,0,0,-1
20130402131121,85,3,39,-1,0,3,-1,60,0,0,-1
20130402131121,85,3,40,-1,0,4,-1,60,0,0,-1
20130402131275,74,4,33,4,0,2,-1,0,0,0,0
20130402131356,85,1,56,-1,0,3,-1,60,0,0,-1
20130402131419,80,4,44,5,0,4,-1,60,0,0,0
20130402131551,77,4,33,3,0,5,-1,0,0,0,0
20130402131590,80,4,33,2,0,2,-1,0,0,0,0
20130402131604,75,4,39,5,0,6,-1,0,0,0,0
20130402131604,62,1,37,-1,0,7,-1,0,0,0,-1
20130402131676,80,4,38,3,0,3,-1,60,0,0,0
20130402131724,80,1,43,-1,0,2,-1,60,0,0,-1
20130402131769,74,4,33,17,0,5,-1,0,0,0,0
20130402131769,80,4,34,18,0,6,-1,0,0,0,0
20130402131823,80,2,33,-1,0,4,-1,60,0,0,-1
20130402131903,79,3,33,-1,0,3,-1,0,0,0,-1
20130402132044,76,4,33,10,0,2,-1,0,0,0,0
20130402132044,78,4,34,10,0,3,-1,0,0,0,0
20130402132064,75,4,33,3,0,5,-1,0,0,0,0
20130402132181,85,4,39,7,0,6,-1,60,0,0,0
20130402132245,80,4,33,12,0,4,-1,60,0,0,0
20130402132249,64,2,37,-1,0,3,-1,0,0,0,-1
20130402132283,80,1,34,-1,0,5,-1,0,0,0,-1
20130402132352,65,4,47,6,0,4,-1,0,0,0,0
20130402132398,49,4,20,7,1,2,2,0,0,0,0
20130402132407,76,4,33,5,0,5,-1,0,0,0,0
20130402132407,85,4,34,5,0,6,-1,0,0,0,0
20130402132446,61,1,33,-1,0,5,-1,0,0,0,-1
20130402132446,62,1,34,-1,0,6,-1,0,0,0,-1
20130402132446,80,4,44,5,0,7,-1,0,0,0,0
20130402132446,80,4,44,5,0,8,-1,0,0,0,0
20130402132446,80,4,44,5,0,9,-1,0,0,0,0
20130402132450,85,3,39,-1,0,6,-1,60,0,0,-1
20130402132450,85,3,40,-1,0,7,-1,60,0,0,-1
20130402132500,58,2,33,-1,0,4,-1,0,0,0,-1
20130402132500,63,2,34,-1,0,5,-1,0,0,0,-1
20130402132504,78,4,24,2,1,3,3,0,0,0,0
20130403130019,71,1,43,-1,0,3,-1,0,0,0,-1
20130403130044,70,4,33,20,0,2,-1,0,0,0,0
20130403130059,55,4,41,4,0,3,-1,0,0,0,0
20130403130060,85,1,43,-1,0,3,-1,0,0,0,-1
20130403130060,80,1,43,-1,0,4,-1,0,0,0,-1
20130403130060,78,1,43,-1,0,5,-1,0,0,0,-1
20130403130133,68,4,42,7,0,4,-1,0,0,0,0
20130403130138,76,4,33,5,0,2,-1,0,0,0,0
20130403130139,80,2,43,-1,0,7,-1,60,0,0,-1
20130403130139,80,2,43,-1,0,8,-1,60,0,0,-1
20130403130503,80,4,48,3,0,5,-1,60,0,0,0
20130403130540,85,3,47,-1,0,5,-1,60,0,0,-1
20130403130567,72,1,33,-1,0,3,-1,0,0,0,-1
20130403130570,53,4,39,4,0,7,-1,0,0,0,0
20130403130570,61,4,44,2,0,8,-1,0,0,0,0
20130403130572,80,4,47,4,0,5,-1,60,0,0,0
20130403130572,63,4,41,8,0,6,-1,0,0,0,0
20130403130588,85,4,47,2,0,4,-1,60,0,0,0
20130403130595,80,4,41,10,0,2,-1,0,0,0,0
20130403130602,71,2,34,-1,0,5,-1,0,0,0,-1
20130403130607,80,2,33,-1,0,3,-1,60,0,0,-1
20130403130607,85,2,34,-1,0,4,-1,60,0,0,-1
20130403130611,55,4,20,3,1,2,2,0,0,0,0
20130403130613,80,4,44,5,0,7,-1,0,0,0,0
20130403130622,80,4,49,10,0,2,-1,60,0,0,0
20130403130622,80,4,43,3,0,3,-1,60,0,0,0
20130403130632,66,1,47,-1,0,5,-1,0,0,0,-1
20130403130665,80,4,34,4,0,5,-1,0,0,0,0
20130403130678,75,4,43,10,0,5,-1,0,0,0,0
20130403130678,80,4,43,6,0,6,-1,60,0,0,0
20130403130688,85,4,56,3,0,5,-1,60,0,0,0
20130403130690,80,4,34,3,0,5,-1,60,0,0,0
20130403130691,85,4,39,8,0,5,-1,60,0,0,0
20130403130697,85,4,24,6,1,2,2,0,0,0,0
20130403130701,80,3,48,-1,0,3,-1,60,0,0,-1
20130403130702,85,3,44,-1,0,7,-1,60,0,0,-1
20130403130704,85,4,33,2,0,2,-1,60,42,0,42
20130403130718,75,4,47,7,0,3,-1,0,0,0,0
20130403130719,85,4,33,2,0,3,-1,60,0,0,0
20130403130726,80,4,33,15,0,6,-1,60,0,0,0
20130403130726,85,4,34,15,0,7,-1,60,0,0,0
20130403130748,85,4,33,4,0,2,-1,60,0,0,0
20130403130775,76,3,33,-1,0,5,-1,0,0,0,-1
20130403130775,80,3,34,-1,0,6,-1,60,0,0,-1
20130403130791,70,4,44,4,0,7,-1,0,0,0,0
20130403130794,70,4,44,2,0,3,-1,0,0,0,0
20130403130796,85,4,33,5,0,2,-1,60,0,0,0
20130403130796,85,4,34,5,0,3,-1,60,0,0,0
20130403130814,74,4,34,10,0,6,-1,0,0,0,0
20130403130817,80,4,47,2,0,5,-1,60,0,0,0
20130403130817,80,4,48,2,0,6,-1,60,0,0,0
20130403130818,85,4,47,4,0,4,-1,60,0,0,0
20130403130819,70,1,34,-1,0,5,-1,0,0,0,-1
20130403130823,78,4,43,3,0,6,-1,0,0,0,0
20130403130841,80,4,47,2,0,4,-1,60,0,0,0
20130403130846,85,4,33,3,0,2,-1,60,0,0,0
20130403130892,80,4,33,5,0,3,-1,60,0,0,0
20130403130892,80,4,34,3,0,4,-1,60,0,0,0
20130403130892,79,4,41,3,0,5,-1,0,0,0,0
20130403130895,72,2,34,-1,0,6,-1,0,0,0,-1
20130403130900,80,4,40,4,0,3,-1,60,0,0,0
20130403130928,85,4,34,7,0,2,-1,0,0,0,0
20130403130962,85,3,40,-1,0,2,-1,60,0,0,-1
20130403131003,85,4,44,8,0,3,-1,60,0,0,0
20130403131003,73,4,34,3,0,4,-1,0,0,0,0
20130403131003,40,4,20,11,1,2,2,0,0,0,0
20130403131050,72,4,33,5,0,6,-1,0,0,0,0
20130403131050,66,3,39,-1,0,7,-1,0,0,0,-1
20130403131052,65,4,33,37,0,2,-1,0,0,0,0
20130403131072,76,4,20,4,1,2,2,0,0,0,0
20130403131082,80,4,24,5,1,2,2,0,0,0,0
20130403131084,80,2,34,-1,0,2,-1,60,0,0,-1
20130403131088,80,4,34,4,0,7,-1,60,0,0,0
20130403131110,80,4,43,2,0,2,-1,60,0,0,0
20130403131111,66,4,33,10,0,5,-1,0,0,0,0
20130403131117,85,4,33,4,0,4,-1,60,0,0,0
20130403131128,85,2,44,-1,0,5,-1,60,0,0,-1
20130403131141,67,4,20,18,1,2,2,0,0,0,0
20130403131148,85,4,39,10,0,3,-1,60,0,0,0
20130403131165,67,4,33,5,0,6,-1,0,0,0,0
20130403131168,85,4,33,10,0,3,-1,60,0,0,0
20130403131168,85,4,34,10,0,4,-1,60,0,0,0
20130403131168,85,4,40,8,0,5,-1,60,0,0,0
20130403131178,65,1,39,-1,0,2,-1,0,0,0,-1
20130403131178,78,1,40,-1,0,3,-1,0,0,0,-1
20130403131197,71,4,33,5,0,3,-1,0,0,0,0
20130403131215,59,4,38,5,0,5,-1,0,0,0,0
